SQ_CANDIDATO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO
210000008895,466,ELEITO POR QP
210000008896,52,SUPLENTE
210000008897,60,SUPLENTE
210000008898,2175,NÃO ELEITO
210000008899,1,SUPLENTE
210000008900,1967,ELEITO
210000008903,66,SUPLENTE
210000008904,50,SUPLENTE
210000008905,33,SUPLENTE
210000008906,17,SUPLENTE
210000008907,76,SUPLENTE
210000008908,16,SUPLENTE
210000008909,59,SUPLENTE
210000008911,32,SUPLENTE
210000008912,108,ELEITO POR QP
210000008913,62,SUPLENTE
210000008914,6828,ELEITO
210000008916,1461,ELEITO
210000008918,178,SUPLENTE
210000008919,187,ELEITO POR MÉDIA
210000008920,111,SUPLENTE
210000008921,271,ELEITO POR QP
210000008922,214,ELEITO POR QP
210000008923,45,SUPLENTE
210000008924,308,SUPLENTE
210000008925,5641,ELEITO
210000008927,134,SUPLENTE
210000008928,230,SUPLENTE
210000008929,678,ELEITO POR QP
210000008930,293,SUPLENTE
210000008931,604,ELEITO POR QP
210000008932,91,SUPLENTE
210000008933,310,ELEITO POR MÉDIA
210000008934,228,SUPLENTE
210000008935,45,SUPLENTE
210000008936,569,ELEITO POR QP
210000008937,279,SUPLENTE
210000008938,231,SUPLENTE
210000008939,45,SUPLENTE
210000008940,235,SUPLENTE
210000008941,43,SUPLENTE
210000008942,616,ELEITO POR QP
210000008943,309,SUPLENTE
210000008944,984,ELEITO POR QP
210000008945,190,SUPLENTE
210000008946,27,SUPLENTE
210000008947,250,SUPLENTE
210000008948,255,SUPLENTE
210000008949,32,SUPLENTE
210000008950,61,SUPLENTE
210000008952,35,SUPLENTE
210000008953,52,SUPLENTE
210000008954,14,SUPLENTE
210000008955,12,SUPLENTE
210000008956,820,SUPLENTE
210000008957,31,SUPLENTE
210000008958,44,SUPLENTE
210000008959,390,SUPLENTE
210000008960,29,SUPLENTE
210000008961,250,SUPLENTE
210000008962,506,ELEITO POR QP
210000008963,424,ELEITO POR QP
210000008965,95,SUPLENTE
210000008966,334,SUPLENTE
210000008967,355,SUPLENTE
210000008968,65,SUPLENTE
210000008969,89,SUPLENTE
210000008970,240,SUPLENTE
210000008971,458,ELEITO POR QP
210000008972,65,SUPLENTE
210000008973,118,SUPLENTE
210000008974,27,SUPLENTE
210000008975,153,SUPLENTE
210000008976,112,SUPLENTE
210000008977,224,SUPLENTE
210000008978,21,SUPLENTE
210000008979,194,SUPLENTE
210000008980,77,SUPLENTE
210000008981,615,ELEITO POR QP
210000008982,260,SUPLENTE
210000008983,22,SUPLENTE
210000008986,944,ELEITO
210000008988,9074,ELEITO
210000008991,76,SUPLENTE
210000008992,124,ELEITO POR QP
210000008993,12,SUPLENTE
210000008994,21,SUPLENTE
210000008995,81,ELEITO POR MÉDIA
210000008996,29,SUPLENTE
210000008997,91,ELEITO POR QP
210000008998,588,ELEITO POR QP
210000008999,316,SUPLENTE
210000009000,163,SUPLENTE
210000009001,573,ELEITO POR QP
210000009002,424,SUPLENTE
210000009003,530,ELEITO POR MÉDIA
210000009004,74,SUPLENTE
210000009005,78,SUPLENTE
210000009006,514,SUPLENTE
210000009007,70,SUPLENTE
210000009008,82,SUPLENTE
210000009009,453,SUPLENTE
210000009010,97,SUPLENTE
210000009011,459,SUPLENTE
210000009012,443,SUPLENTE
210000009013,146,SUPLENTE
210000009014,677,ELEITO POR QP
210000009015,1030,ELEITO POR QP
210000009016,312,SUPLENTE
210000009017,292,SUPLENTE
210000009018,20,SUPLENTE
210000009019,5,SUPLENTE
210000009020,264,SUPLENTE
210000009021,211,SUPLENTE
210000009022,230,SUPLENTE
210000009023,460,SUPLENTE
210000009024,104,SUPLENTE
210000009025,277,SUPLENTE
210000009026,243,SUPLENTE
210000009027,252,SUPLENTE
210000009028,91,SUPLENTE
210000009029,154,SUPLENTE
210000009030,469,SUPLENTE
210000009031,7,SUPLENTE
210000009032,1011,ELEITO POR QP
210000009033,67,SUPLENTE
210000009034,355,SUPLENTE
210000009035,329,SUPLENTE
210000009036,847,ELEITO POR MÉDIA
210000009037,109,SUPLENTE
210000009038,89,SUPLENTE
210000009039,303,SUPLENTE
210000009040,660,SUPLENTE
210000009041,188,SUPLENTE
210000009042,81,SUPLENTE
210000009043,69,SUPLENTE
210000009044,82,ELEITO POR QP
210000009045,58,SUPLENTE
210000009046,97,ELEITO POR QP
210000009047,67,SUPLENTE
210000009048,52,SUPLENTE
210000009049,258,SUPLENTE
210000009050,579,ELEITO POR QP
210000009051,181,SUPLENTE
210000009052,76,SUPLENTE
210000009053,122,SUPLENTE
210000009054,20,SUPLENTE
210000009055,43,SUPLENTE
210000009056,48,SUPLENTE
210000009057,8,SUPLENTE
210000009058,13,SUPLENTE
210000009059,16,SUPLENTE
210000009060,281,SUPLENTE
210000009068,62,SUPLENTE
210000009069,24,SUPLENTE
210000009070,126,ELEITO POR QP
210000009071,109,ELEITO POR QP
210000009072,64,ELEITO POR MÉDIA
210000009073,185,SUPLENTE
210000009074,115,SUPLENTE
210000009075,83,SUPLENTE
210000009076,132,SUPLENTE
210000009077,300,ELEITO POR QP
210000009078,244,ELEITO POR QP
210000009079,82,SUPLENTE
210000009080,193,SUPLENTE
210000009081,277,ELEITO POR QP
210000009082,294,ELEITO POR QP
210000009083,123,SUPLENTE
210000009084,82,SUPLENTE
210000009085,116,SUPLENTE
210000009086,6,SUPLENTE
210000009087,177,SUPLENTE
210000009088,38,SUPLENTE
210000009090,2345,NÃO ELEITO
210000009091,30,SUPLENTE
210000009092,54,SUPLENTE
210000009095,12,NÃO ELEITO
210000009096,51,NÃO ELEITO
210000009097,41,NÃO ELEITO
210000009098,2,NÃO ELEITO
210000009099,276,NÃO ELEITO
210000009100,10,NÃO ELEITO
210000009101,45,NÃO ELEITO
210000009102,102,NÃO ELEITO
210000009103,39,NÃO ELEITO
210000009104,24,NÃO ELEITO
210000009106,104,NÃO ELEITO
210000009107,2,NÃO ELEITO
210000009108,4,NÃO ELEITO
210000009109,41,NÃO ELEITO
210000009110,34,NÃO ELEITO
210000009111,85,NÃO ELEITO
210000009112,67,NÃO ELEITO
210000009113,0,NÃO ELEITO
210000009114,47,NÃO ELEITO
210000009115,2351,NÃO ELEITO
210000009116,3,NÃO ELEITO
210000009117,1,NÃO ELEITO
210000009118,15,NÃO ELEITO
210000009119,115,NÃO ELEITO
210000009120,35,NÃO ELEITO
210000009121,209,NÃO ELEITO
210000009122,476,SUPLENTE
210000009123,1787,NÃO ELEITO
210000009125,22634,NÃO ELEITO
210000009127,539,SUPLENTE
210000009128,236,ELEITO POR QP
210000009129,213,SUPLENTE
210000009130,81,SUPLENTE
210000009131,37,SUPLENTE
210000009132,6,SUPLENTE
210000009133,198,SUPLENTE
210000009134,231,ELEITO POR QP
210000009135,34,SUPLENTE
210000009136,14,SUPLENTE
210000009137,67,SUPLENTE
210000009138,18,SUPLENTE
210000009139,113,ELEITO POR QP
210000009140,18,SUPLENTE
210000009142,36,SUPLENTE
210000009143,18,SUPLENTE
210000009144,3,SUPLENTE
210000009145,89,SUPLENTE
210000009146,63,SUPLENTE
210000009147,106,ELEITO POR QP
210000009148,13,SUPLENTE
210000009149,671,NÃO ELEITO
210000009150,107,ELEITO POR QP
210000009151,838,NÃO ELEITO
210000009153,156,ELEITO POR QP
210000009154,247,ELEITO POR QP
210000009156,118,ELEITO POR MÉDIA
210000009157,127,ELEITO POR QP
210000009158,7,SUPLENTE
210000009159,60,SUPLENTE
210000009160,75,SUPLENTE
210000009161,18,SUPLENTE
210000009162,114,SUPLENTE
210000009163,66,SUPLENTE
210000009164,655,ELEITO POR QP
210000009165,222,SUPLENTE
210000009166,329,SUPLENTE
210000009167,16,SUPLENTE
210000009168,321,SUPLENTE
210000009169,130,SUPLENTE
210000009171,3980,NÃO ELEITO
210000009172,18,SUPLENTE
210000009173,203,SUPLENTE
210000009174,1013,ELEITO POR QP
210000009176,219,SUPLENTE
210000009177,248,SUPLENTE
210000009178,427,SUPLENTE
210000009179,28,SUPLENTE
210000009180,287,SUPLENTE
210000009181,1024,ELEITO POR MÉDIA
210000009182,1248,ELEITO POR QP
210000009183,360,SUPLENTE
210000009184,602,SUPLENTE
210000009185,65,SUPLENTE
210000009186,177,SUPLENTE
210000009187,1220,ELEITO POR QP
210000009188,521,SUPLENTE
210000009189,911,SUPLENTE
210000009190,1467,ELEITO POR QP
210000009192,71,SUPLENTE
210000009193,389,SUPLENTE
210000009194,1013,SUPLENTE
210000009195,973,SUPLENTE
210000009196,584,SUPLENTE
210000009197,434,SUPLENTE
210000009198,1646,ELEITO POR MÉDIA
210000009199,487,SUPLENTE
210000009200,1369,SUPLENTE
210000009201,458,SUPLENTE
210000009202,718,SUPLENTE
210000009204,766,SUPLENTE
210000009205,794,SUPLENTE
210000009206,1688,ELEITO POR QP
210000009207,935,SUPLENTE
210000009208,310,SUPLENTE
210000009209,201,SUPLENTE
210000009210,297,SUPLENTE
210000009212,1464,SUPLENTE
210000009213,530,SUPLENTE
210000009214,699,SUPLENTE
210000009215,8505,ELEITO
210000009217,575,SUPLENTE
210000009218,426,SUPLENTE
210000009219,924,SUPLENTE
210000009220,1359,SUPLENTE
210000009221,772,SUPLENTE
210000009222,1559,SUPLENTE
210000009223,10488,ELEITO POR QP
210000009224,5230,SUPLENTE
210000009225,407,SUPLENTE
210000009226,916,SUPLENTE
210000009227,348,SUPLENTE
210000009228,911,SUPLENTE
210000009229,1312,SUPLENTE
210000009230,444,SUPLENTE
210000009231,169,SUPLENTE
210000009232,523,SUPLENTE
210000009260,9131,NÃO ELEITO
210000009262,72,SUPLENTE
210000009263,4,SUPLENTE
210000009264,195,ELEITO POR QP
210000009265,130,SUPLENTE
210000009266,27,SUPLENTE
210000009267,171,ELEITO POR QP
210000009268,156,ELEITO POR QP
210000009269,25,SUPLENTE
210000009270,1161,ELEITO
210000009272,86,SUPLENTE
210000009273,7,SUPLENTE
210000009274,140,ELEITO POR MÉDIA
210000009275,4,SUPLENTE
210000009276,16,SUPLENTE
210000009278,85,SUPLENTE
210000009279,195,SUPLENTE
210000009280,67,SUPLENTE
210000009283,255,ELEITO POR QP
210000009284,212,SUPLENTE
210000009285,16,SUPLENTE
210000009286,66,SUPLENTE
210000009287,31,SUPLENTE
210000009288,68,SUPLENTE
210000009289,15,SUPLENTE
210000009290,164,SUPLENTE
210000009291,234,ELEITO POR QP
210000009292,19,SUPLENTE
210000009293,43,SUPLENTE
210000009294,86,SUPLENTE
210000009295,1383,NÃO ELEITO
210000009297,296,NÃO ELEITO
210000009298,39,NÃO ELEITO
210000009299,102,NÃO ELEITO
210000009301,176,NÃO ELEITO
210000009302,246,NÃO ELEITO
210000009303,313,NÃO ELEITO
210000009304,129,NÃO ELEITO
210000009305,82,NÃO ELEITO
210000009306,12,NÃO ELEITO
210000009307,22,NÃO ELEITO
210000009308,5,NÃO ELEITO
210000009309,15,NÃO ELEITO
210000009311,88,NÃO ELEITO
210000009312,69,NÃO ELEITO
210000009313,136,NÃO ELEITO
210000009314,179,SUPLENTE
210000009315,102,SUPLENTE
210000009316,64,SUPLENTE
210000009317,268,ELEITO POR MÉDIA
210000009318,173,SUPLENTE
210000009319,143,SUPLENTE
210000009320,386,ELEITO POR QP
210000009321,292,ELEITO POR QP
210000009322,42,SUPLENTE
210000009323,216,SUPLENTE
210000009324,280,ELEITO POR QP
210000009325,1186,NÃO ELEITO
210000009327,33,SUPLENTE
210000009330,62,NÃO ELEITO
210000009331,23,NÃO ELEITO
210000009332,578,NÃO ELEITO
210000009333,60,NÃO ELEITO
210000009334,9,NÃO ELEITO
210000009335,104,NÃO ELEITO
210000009336,75,NÃO ELEITO
210000009337,79,NÃO ELEITO
210000009338,204,NÃO ELEITO
210000009339,153,NÃO ELEITO
210000009340,134,NÃO ELEITO
210000009341,59,NÃO ELEITO
210000009342,53,NÃO ELEITO
210000009343,218,NÃO ELEITO
210000009344,134,NÃO ELEITO
210000009345,82,NÃO ELEITO
210000009346,19,NÃO ELEITO
210000009347,217,NÃO ELEITO
210000009348,41,NÃO ELEITO
210000009349,1420,ELEITO
210000009351,90,SUPLENTE
210000009352,61,SUPLENTE
210000009353,283,SUPLENTE
210000009354,471,ELEITO POR MÉDIA
210000009355,243,SUPLENTE
210000009356,171,SUPLENTE
210000009357,16,SUPLENTE
210000009358,378,SUPLENTE
210000009359,162,SUPLENTE
210000009361,641,ELEITO POR QP
210000009362,207,SUPLENTE
210000009363,64,SUPLENTE
210000009364,124,SUPLENTE
210000009365,92,SUPLENTE
210000009366,143,SUPLENTE
210000009367,137,SUPLENTE
210000009368,280,SUPLENTE
210000009369,180,SUPLENTE
210000009370,461,SUPLENTE
210000009371,451,SUPLENTE
210000009372,455,SUPLENTE
210000009373,209,SUPLENTE
210000009374,104,SUPLENTE
210000009375,540,SUPLENTE
210000009376,98,SUPLENTE
210000009377,199,SUPLENTE
210000009378,777,ELEITO POR MÉDIA
210000009379,500,SUPLENTE
210000009380,125,SUPLENTE
210000009381,202,SUPLENTE
210000009382,91,SUPLENTE
210000009383,174,SUPLENTE
210000009384,101,SUPLENTE
210000009385,465,SUPLENTE
210000009386,810,ELEITO POR QP
210000009387,45,SUPLENTE
210000009388,127,SUPLENTE
210000009389,186,SUPLENTE
210000009390,60,SUPLENTE
210000009391,46,SUPLENTE
210000009392,14,SUPLENTE
210000009393,135,ELEITO POR QP
210000009394,37,SUPLENTE
210000009395,22,SUPLENTE
210000009396,8,SUPLENTE
210000009397,24,SUPLENTE
210000009398,71,SUPLENTE
210000009399,115,ELEITO POR MÉDIA
210000009400,12173,NÃO ELEITO
210000009402,57,SUPLENTE
210000009403,2,SUPLENTE
210000009404,68,SUPLENTE
210000009405,51,SUPLENTE
210000009406,6,SUPLENTE
210000009407,113,ELEITO POR QP
210000009408,89,SUPLENTE
210000009409,25,SUPLENTE
210000009410,23,SUPLENTE
210000009411,31,SUPLENTE
210000009412,69,SUPLENTE
210000009413,29,SUPLENTE
210000009414,118,ELEITO POR QP
210000009415,66,SUPLENTE
210000009416,17,SUPLENTE
210000009417,64,SUPLENTE
210000009418,110,ELEITO POR QP
210000009419,67,SUPLENTE
210000009420,27,SUPLENTE
210000009421,7,SUPLENTE
210000009422,51,SUPLENTE
210000009423,8,SUPLENTE
210000009425,400,SUPLENTE
210000009426,391,SUPLENTE
210000009427,189,SUPLENTE
210000009428,361,SUPLENTE
210000009430,142,SUPLENTE
210000009431,232,SUPLENTE
210000009432,144,SUPLENTE
210000009433,42,SUPLENTE
210000009434,101,SUPLENTE
210000009435,53,SUPLENTE
210000009436,593,SUPLENTE
210000009437,95,SUPLENTE
210000009438,95,SUPLENTE
210000009439,162,SUPLENTE
210000009440,34,SUPLENTE
210000009441,27,SUPLENTE
210000009442,268,SUPLENTE
210000009443,57,SUPLENTE
210000009444,678,ELEITO POR QP
210000009445,1720,NÃO ELEITO
210000009447,37,SUPLENTE
210000009448,333,ELEITO POR QP
210000009449,122,ELEITO POR MÉDIA
210000009450,55,SUPLENTE
210000009451,45,SUPLENTE
210000009452,9,SUPLENTE
210000009453,121,SUPLENTE
210000009454,270,ELEITO POR QP
210000009455,174,ELEITO POR QP
210000009456,22,SUPLENTE
210000009457,43,SUPLENTE
210000009458,84,SUPLENTE
210000009459,272,ELEITO POR QP
210000009460,82,SUPLENTE
210000009461,53,SUPLENTE
210000009465,900,NÃO ELEITO
210000009466,2,SUPLENTE
210000009467,0,SUPLENTE
210000009468,2,SUPLENTE
210000009469,57,SUPLENTE
210000009470,106,SUPLENTE
210000009471,1,SUPLENTE
210000009472,144,ELEITO POR QP
210000009473,115,ELEITO POR QP
210000009474,129,ELEITO POR QP
210000009475,61,SUPLENTE
210000009476,16,SUPLENTE
210000009477,0,SUPLENTE
210000009480,43,SUPLENTE
210000009481,40,SUPLENTE
210000009482,9,SUPLENTE
210000009483,11,SUPLENTE
210000009484,960,ELEITO POR QP
210000009485,512,SUPLENTE
210000009486,386,SUPLENTE
210000009487,77,SUPLENTE
210000009488,591,ELEITO POR MÉDIA
210000009489,214,SUPLENTE
210000009490,623,ELEITO POR QP
210000009491,126,SUPLENTE
210000009492,168,SUPLENTE
210000009493,50,SUPLENTE
210000009494,358,SUPLENTE
210000009495,200,SUPLENTE
210000009497,3679,NÃO ELEITO
210000009498,130,SUPLENTE
210000009499,55,SUPLENTE
210000009500,17,SUPLENTE
210000009501,114,SUPLENTE
210000009502,13,SUPLENTE
210000009503,51,SUPLENTE
210000009504,69,SUPLENTE
210000009505,32,SUPLENTE
210000009506,83,SUPLENTE
210000009507,415,SUPLENTE
210000009508,66,SUPLENTE
210000009509,424,SUPLENTE
210000009510,491,SUPLENTE
210000009511,32,SUPLENTE
210000009512,32,SUPLENTE
210000009513,304,SUPLENTE
210000009514,10,SUPLENTE
210000009515,517,ELEITO POR QP
210000009516,199,SUPLENTE
210000009517,98,SUPLENTE
210000009519,494,SUPLENTE
210000009520,110,SUPLENTE
210000009521,83,SUPLENTE
210000009522,1710,NÃO ELEITO
210000009523,38,SUPLENTE
210000009524,71,SUPLENTE
210000009525,241,ELEITO POR QP
210000009526,152,ELEITO POR QP
210000009527,39,SUPLENTE
210000009528,12,SUPLENTE
210000009529,211,ELEITO POR QP
210000009530,83,SUPLENTE
210000009531,19,SUPLENTE
210000009532,143,SUPLENTE
210000009534,363,ELEITO POR QP
210000009535,43,SUPLENTE
210000009536,29,SUPLENTE
210000009537,146,ELEITO POR MÉDIA
210000009539,22,SUPLENTE
210000009542,5143,NÃO ELEITO
210000009544,13001,NÃO ELEITO
210000009546,48,SUPLENTE
210000009547,168,SUPLENTE
210000009548,182,SUPLENTE
210000009549,312,SUPLENTE
210000009550,299,SUPLENTE
210000009551,123,SUPLENTE
210000009552,372,SUPLENTE
210000009553,578,SUPLENTE
210000009554,384,SUPLENTE
210000009555,855,ELEITO POR QP
210000009556,787,SUPLENTE
210000009557,98,SUPLENTE
210000009558,201,SUPLENTE
210000009559,578,SUPLENTE
210000009560,878,ELEITO POR QP
210000009561,736,SUPLENTE
210000009562,315,SUPLENTE
210000009563,813,ELEITO POR MÉDIA
210000009564,25,SUPLENTE
210000009565,1013,ELEITO POR QP
210000009566,9,NÃO ELEITO
210000009567,206,NÃO ELEITO
210000009568,8,NÃO ELEITO
210000009569,14,NÃO ELEITO
210000009571,27,NÃO ELEITO
210000009572,23,NÃO ELEITO
210000009573,140,NÃO ELEITO
210000009574,195,NÃO ELEITO
210000009575,49,NÃO ELEITO
210000009577,41,NÃO ELEITO
210000009578,21,NÃO ELEITO
210000009580,100,NÃO ELEITO
210000009581,119,NÃO ELEITO
210000009582,236,NÃO ELEITO
210000009583,27,NÃO ELEITO
210000009584,85,SUPLENTE
210000009585,6,SUPLENTE
210000009586,32,SUPLENTE
210000009587,78,SUPLENTE
210000009588,121,ELEITO POR QP
210000009589,148,ELEITO POR QP
210000009591,94,SUPLENTE
210000009592,119,ELEITO POR QP
210000009593,785,NÃO ELEITO
210000009594,10,SUPLENTE
210000009607,274,NÃO ELEITO
210000009609,40,NÃO ELEITO
210000009610,124,NÃO ELEITO
210000009611,147,NÃO ELEITO
210000009612,5,NÃO ELEITO
210000009613,140,NÃO ELEITO
210000009614,112,NÃO ELEITO
210000009616,52,NÃO ELEITO
210000009617,91,NÃO ELEITO
210000009619,17,NÃO ELEITO
210000009620,15,NÃO ELEITO
210000009621,0,NÃO ELEITO
210000009622,69,NÃO ELEITO
210000009623,40,NÃO ELEITO
210000009624,8,NÃO ELEITO
210000009625,95,NÃO ELEITO
210000009626,32,NÃO ELEITO
210000009627,55,NÃO ELEITO
210000009628,275,NÃO ELEITO
210000009629,37,NÃO ELEITO
210000009630,74,SUPLENTE
210000009631,32,SUPLENTE
210000009632,18,SUPLENTE
210000009633,227,ELEITO POR QP
210000009634,220,ELEITO POR QP
210000009635,24,SUPLENTE
210000009636,196,SUPLENTE
210000009637,83,SUPLENTE
210000009638,339,ELEITO POR QP
210000009639,148,SUPLENTE
210000009640,62,SUPLENTE
210000009641,57,SUPLENTE
210000009642,246,ELEITO POR QP
210000009643,83,SUPLENTE
210000009644,192,SUPLENTE
210000009645,24,SUPLENTE
210000009646,2295,NÃO ELEITO
210000009648,214,ELEITO POR QP
210000009649,173,ELEITO POR QP
210000009650,46,SUPLENTE
210000009651,23,SUPLENTE
210000009652,136,SUPLENTE
210000009653,112,SUPLENTE
210000009654,124,SUPLENTE
210000009656,16,SUPLENTE
210000009657,68,SUPLENTE
210000009658,39,SUPLENTE
210000009659,217,ELEITO POR QP
210000009660,79,SUPLENTE
210000009661,76,SUPLENTE
210000009662,48,SUPLENTE
210000009663,49,SUPLENTE
210000009664,164,ELEITO POR QP
210000009665,4,SUPLENTE
210000009666,102,SUPLENTE
210000009667,193,ELEITO POR QP
210000009668,186,ELEITO POR QP
210000009669,136,SUPLENTE
210000009670,46,SUPLENTE
210000009671,137,SUPLENTE
210000009672,227,ELEITO POR QP
210000009673,138,SUPLENTE
210000009674,10,SUPLENTE
210000009675,17,SUPLENTE
210000009676,159,ELEITO POR MÉDIA
210000009677,83,SUPLENTE
210000009678,1759,NÃO ELEITO
210000009679,162,ELEITO POR QP
210000009681,158,SUPLENTE
210000009682,17,SUPLENTE
210000009683,2137,ELEITO
210000009686,22484,NÃO ELEITO
210000009687,296,ELEITO POR QP
210000009688,34,SUPLENTE
210000009689,82,SUPLENTE
210000009690,178,SUPLENTE
210000009691,4,SUPLENTE
210000009692,6,SUPLENTE
210000009693,281,NÃO ELEITO
210000009695,2097,NÃO ELEITO
210000009696,117,NÃO ELEITO
210000009697,225,NÃO ELEITO
210000009698,81,NÃO ELEITO
210000009699,208,NÃO ELEITO
210000009700,13,NÃO ELEITO
210000009701,6,NÃO ELEITO
210000009702,107,NÃO ELEITO
210000009703,161,NÃO ELEITO
210000009704,1,NÃO ELEITO
210000009724,120,ELEITO POR QP
210000009725,14,SUPLENTE
210000009726,95,ELEITO POR QP
210000009727,40,SUPLENTE
210000009728,125,ELEITO POR QP
210000009729,12,SUPLENTE
210000009730,8,SUPLENTE
210000009731,6,SUPLENTE
210000009732,11,SUPLENTE
210000009733,26,SUPLENTE
210000009734,44,SUPLENTE
210000009735,53,SUPLENTE
210000009736,68,SUPLENTE
210000009737,2,SUPLENTE
210000009738,106,ELEITO POR QP
210000009739,35,SUPLENTE
210000009740,13,SUPLENTE
210000009742,571,NÃO ELEITO
210000009743,62,SUPLENTE
210000009745,20,SUPLENTE
210000009746,113,SUPLENTE
210000009747,62,SUPLENTE
210000009748,120,ELEITO POR QP
210000009749,24,SUPLENTE
210000009750,1350,ELEITO
210000009752,123,ELEITO POR QP
210000009753,114,ELEITO POR MÉDIA
210000009754,104,SUPLENTE
210000009755,138,ELEITO POR QP
210000009756,29,SUPLENTE
210000009757,14,SUPLENTE
210000009758,121,ELEITO POR QP
210000009759,27,SUPLENTE
210000009760,40,SUPLENTE
210000009761,143,ELEITO POR QP
210000009762,67,SUPLENTE
210000009763,44,SUPLENTE
210000009764,125,SUPLENTE
210000009765,90,SUPLENTE
210000009766,49,SUPLENTE
210000009767,36,SUPLENTE
210000009768,33,SUPLENTE
210000009769,78,SUPLENTE
210000009770,171,SUPLENTE
210000009771,560,ELEITO POR QP
210000009772,414,SUPLENTE
210000009773,32,SUPLENTE
210000009774,16,SUPLENTE
210000009775,32,SUPLENTE
210000009776,176,SUPLENTE
210000009777,168,SUPLENTE
210000009778,0,SUPLENTE
210000009779,80,SUPLENTE
210000009780,27,SUPLENTE
210000009781,48,SUPLENTE
210000009782,4068,NÃO ELEITO
210000009786,171,ELEITO POR QP
210000009787,58,SUPLENTE
210000009788,117,ELEITO POR QP
210000009789,103,ELEITO POR QP
210000009790,88,SUPLENTE
210000009792,2,SUPLENTE
210000009793,3,SUPLENTE
210000009794,119,ELEITO POR QP
210000009795,43,SUPLENTE
210000009796,74,SUPLENTE
210000009797,9,SUPLENTE
210000009799,914,NÃO ELEITO
210000009800,94,SUPLENTE
210000009801,205,ELEITO POR QP
210000009802,174,SUPLENTE
210000009803,260,ELEITO POR QP
210000009805,2080,ELEITO
210000009806,345,ELEITO POR QP
210000009807,108,SUPLENTE
210000009808,192,ELEITO POR MÉDIA
210000009809,163,SUPLENTE
210000009810,41,SUPLENTE
210000009811,142,SUPLENTE
210000009812,264,ELEITO POR QP
210000009815,108,SUPLENTE
210000009816,101,SUPLENTE
210000009817,113,SUPLENTE
210000009818,19,SUPLENTE
210000009819,188,ELEITO POR QP
210000009820,229,ELEITO POR QP
210000009821,52,SUPLENTE
210000009822,13,SUPLENTE
210000009823,158,ELEITO POR QP
