ANO_ELEICAO,SQ_CANDIDATO,NM_CANDIDATO,DS_CARGO,DS_GENERO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS,PERC_VOTOS
2012,210000029758,JOSÉ CLAUDIO FREITAS CONCEIÇÃO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,2594,"0,18"
2012,210000000986,CLEVERSON TORGO ZANARDI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,290,"0,02"
2012,210000035751,MARIA DA CONCEIÇÃO CASTRO FAGUNDES,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,84,"0,01"
2012,210000010186,JOSÉ ALBERTO REUS FORTUNATI,PREFEITO,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,ELEITO,517969,"35,56"
2012,210000017194,PERICLES MACHADO DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,184,"0,01"
2012,210000033000,JOSE MAURO DE ABREU,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,NÃO ELEITO,148,"0,01"
2016,210000024710,LUIZ FERNANDO NOBIA MARTINS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,553,"0,03"
2016,210000031600,DANIEL FORTES VELASQUES,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,166,"0,01"
2016,210000024649,MARISE DE OLIVEIRA GOMES,VEREADOR,FEMININO,PRETA,SUPERIOR COMPLETO,SUPLENTE,223,"0,01"
2016,210000024695,VINICIUS KASTER,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1116,"0,06"
2016,210000031068,SERGIO DA SILVA FALCAO,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,NÃO ELEITO,110,"0,01"
2016,210000023977,RENAN CAMBOIM PEREIRA,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,421,"0,02"
2016,210000022209,ANTONIO LUIS BERED SACOMORI,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1857,"0,09"
2016,210000023952,RAUL FERNANDO COHEN,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,644,"0,03"
2016,210000016332,ADRIANA MEDEIROS COLLARES,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,409,"0,02"
2016,210000032768,CARMEM MARIA ROZA RAMIRES,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,74,"0,00"
2016,210000016317,MARCOS CARLOS DE OLIVEIRA,VEREADOR,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,1797,"0,09"
2016,210000004086,MARCOS VINICIO BARBOSA PIRES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,177,"0,01"
2016,210000030587,CESAR NUNES BORCKHARDT,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,NÃO ELEITO,27,"0,00"
2016,210000024153,JOSÉ BATISTA BRERO,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,485,"0,02"
2016,210000010486,ROBERTO ANDRE MAZZOCCO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,189,"0,01"
2016,210000010498,ADELI SELL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,3387,"0,17"
2016,210000016336,CLEITON SILVESTRE MUNHOZ DE FREITAS,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,4108,"0,21"
2016,210000021051,ALEXSANDRO DA SILVA BARBOSA,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,94,"0,00"
2016,210000006972,SABINA CUNHA BRAGA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,160,"0,01"
2016,210000021075,FARID GERMANO FILHO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1687,"0,08"
2016,210000016343,LUIS HENRIQUE LEMOS DA SILVEIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,1255,"0,06"
2016,210000017040,GIOVANE LUIZ DE LIMA JUNIOR,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,2551,"0,13"
2016,210000023933,ELISETE ALVES MORETTO,VEREADOR,FEMININO,PRETA,SUPERIOR COMPLETO,SUPLENTE,172,"0,01"
2016,210000016308,MARIA DE LOURDES DOS SANTOS SPRENGER,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,4931,"0,25"
2016,210000009218,BERNARDO HENRIQUE GAZZONI DEGRAZIA HOWES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,426,"0,02"
2016,210000006975,MARIANA PAHIM HYPPOLITO,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,374,"0,02"
2016,210000024702,CELSO DACOOLL SILVEIRA,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,419,"0,02"
2016,210000024709,JOSE NATIVIDADE COLMAO MARTINS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,43,"0,00"
2016,210000006959,MARCO ANTÔNIO SANTOS DOS SANTOS,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,181,"0,01"
2016,210000021088,ANA HELENA ALBRECHT FREITAS,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,218,"0,01"
2016,210000006942,DOUGLAS FILGUEIRAS DE LIMA,VEREADOR,MASCULINO,PARDA,SUPERIOR INCOMPLETO,SUPLENTE,756,"0,04"
2016,210000030566,CARLOS ALBERTO SILVEIRA IGNÁCIO MOTTA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,211,"0,01"
2016,210000024703,SERGIO PANASUK,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,252,"0,01"
2016,210000033303,PAULO GIOVANI VIJAL DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,602,"0,03"
2016,210000030973,MARCELO FRANCISCO CHIODO,PREFEITO,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,NÃO ELEITO,4327,"0,22"
2016,210000022220,RAUL DAMO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,472,"0,02"
2016,210000006974,ALEX SANDRO CAIEL DA SILVA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,954,"0,05"
2016,210000023985,JOSÉ UELINTON ALEXANDRE,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,76,"0,00"
2016,210000016322,LUIS HENRIQUE DA SILVA MARTINS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,176,"0,01"
2016,210000010474,LAURA SOARES SITO SILVEIRA,VEREADOR,FEMININO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,2090,"0,10"
2016,210000024130,LUCIANO BRASILIENSE MARCANTÔNIO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,4397,"0,22"
2016,210000016327,DIEGO SILVA DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,647,"0,03"
2016,210000024134,SILVIA BECHER,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,40,"0,00"
2016,210000016299,ELIZABETH CORBETTA,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,982,"0,05"
2016,210000024679,MARCOS FELIPI HADDAD DE MENEZES GARCIA,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,895,"0,04"
2016,210000010485,THAIS MARIA FERREIRA SAMPAIO,VEREADOR,FEMININO,PRETA,SUPERIOR COMPLETO,SUPLENTE,1186,"0,06"
2016,210000030793,CARLOS AUGUSTO DA TRINDADE ANTUNES,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,NÃO ELEITO,176,"0,01"
2016,210000017030,MARIA JOSE SILVA DA SILVA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,262,"0,01"
2016,210000030584,VERA LUCIA SANTOS DE OLIVEIRA,VEREADOR,FEMININO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,83,"0,00"
2016,210000024661,PAULO CESAR FRANQUILIN PEREIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,233,"0,01"
2016,210000017038,JOSÉ PAULO DA SILVA GONÇALVES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,91,"0,00"
2016,210000010479,LIDIONEI DA ROSA SANTOS,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,966,"0,05"
2016,210000016344,MARIA LUIZA GONÇALVES NEVES,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2498,"0,12"
2016,210000030575,HILDEGARD ELISABET REICHERT,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,79,"0,00"
2016,210000004099,RUBEM SANDRO MORAES SCHUTZ,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,259,"0,01"
2016,210000024172,CASSIO DE JESUS TROGILDO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,5144,"0,26"
2016,210000030590,CARLOS ALBERTO SANTOS DA SILVA,VEREADOR,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,3,"0,00"
2016,210000024657,EVERTON CAETANO RICHROT,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,176,"0,01"
2016,210000030583,SEBASTIANA SUELI OLSON,VEREADOR,FEMININO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,26,"0,00"
2016,210000030558,JOAO REUS DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,558,"0,03"
2016,210000023956,VINICIUS DAMBRÓZ ESCOBAR,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1276,"0,06"
2016,210000023978,ADROALDO RODRIGUES,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,1468,"0,07"
2016,210000022231,NEI BICA JUNQUEIRA,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,333,"0,02"
2016,210000030810,LEANDRO DE SOUZA PENTEADO,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,NÃO ELEITO,158,"0,01"
2016,210000017034,ROSANA METRANGOLO,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,659,"0,03"
2016,210000010484,PEDRO LEONARDO DA LUZ LOSS,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1620,"0,08"
2016,210000024135,ROBERTO DIMARI RODRIGUES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,725,"0,04"
2016,210000023939,ANTÔNIA ELISABETH POETA KROB,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,129,"0,01"
2016,210000023946,MARIANA DIVERIO KRUSE,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,739,"0,04"
2016,210000024669,GERSON CAPUANO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,207,"0,01"
2016,210000023945,GERUZA PEIXOTO PRIEB,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,151,"0,01"
2016,210000022234,TAMARA DOS SANTOS ABREU FELIX OLIVEIRA,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,70,"0,00"
2016,210000006949,HENRIQUE CEZAR PAZ WITTLER,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,143,"0,01"
2016,210000016346,MÁRCIO FERREIRA BINS ELY,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,6858,"0,34"
2016,210000024693,VILMAR MATOS MOREIRA,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,1088,"0,05"
2016,210000030801,LARISSA DE MORAES RAMOS,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,133,"0,01"
2016,210000021046,JOSE TARCISO DE SOUSA,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,ELEITO,7106,"0,35"
2016,210000021087,BERNADETE TEIXEIRA VIDAL,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,336,"0,02"
2016,210000024660,GEORGE ANDRE CUNHA MAIA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,589,"0,03"
2016,210000032766,EDEGAR CARLOS DUCATTI,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,13,"0,00"
2016,210000022248,MARILENE VITORIA DORNELES,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,43,"0,00"
2016,210000023932,PAULO CESAR DA SILVA DINIZ,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,367,"0,02"
2016,210000022211,COPINARE ACOSTA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,878,"0,04"
2016,210000024663,TAIS SOLANGE SILVA PEIXOTO,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,47,"0,00"
2016,210000030592,NATANAEL PERES,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,253,"0,01"
2016,210000024139,PAULO GONÇALVES,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,360,"0,02"
2016,210000030573,WALMOR FERNANDES MAIA JUNIOR,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,188,"0,01"
2016,210000024136,ANDERSON ALBERTO MARTINS OTT,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,1409,"0,07"
2016,210000023984,FERNANDA MACHADO INÁCIO,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,880,"0,04"
2016,210000016325,REGINA MARQUES CRUZ,VEREADOR,FEMININO,PRETA,SUPERIOR COMPLETO,SUPLENTE,180,"0,01"
2016,210000022251,ARMANDO MACÁRIO ABEL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2182,"0,11"
2016,210000021057,LUANA FAGUNDES RODRIGUES,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,48,"0,00"
2016,210000022204,JOSE JULIO FARIAS DA SILVA,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,670,"0,03"
2016,210000023955,CÉSAR AUGUSTO DAY,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,337,"0,02"
2016,210000004096,JUSSARA ROSA CONY,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,3698,"0,18"
2016,210000021052,VALDEMAR LOPES BORGES,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,379,"0,02"
2016,210000024694,VINICIUS GENTIL DOS SANTOS CAURIO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,253,"0,01"
2016,210000024700,EVANIR FATIMA FISCHER,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,146,"0,01"
2016,210000024673,SIBRAIM RODRIGUES DOS SANTOS,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,494,"0,02"
2016,210000030791,ADRIANA BIACCHI DA SILVA,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,118,"0,01"
2016,210000030807,WALMOCIR SILVA REIS,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,NÃO ELEITO,153,"0,01"
2016,210000031066,PAULO RICARDO CARVALHO IBANES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,233,"0,01"
2016,210000010503,MARCELO PEREIRA DA SILVA,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,779,"0,04"
2016,210000006957,LUDIMILLA ALVES FAGUNDES,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,448,"0,02"
2016,210000022213,NELSON TERRES NAIBERT,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,947,"0,05"
2016,210000016310,PABLO SEBASTIAN ANDRADE DE MELO,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,3997,"0,20"
2016,210000016338,FELIPE SOUZA GASPAR SILVA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,585,"0,03"
2016,210000016348,ROSIMERI ANA CHAVES SCIMCZAK MEDEIROS,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,85,"0,00"
2016,210000030552,ANDREIA MARIA TEIXEIRA GREZZANA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,106,"0,01"
2016,210000022212,DILVANIA ANGELA TEIXEIRA,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,93,"0,00"
2016,210000030794,DOUGLAS CHAMBERLAIN SCHENATO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,NÃO ELEITO,361,"0,02"
2016,210000010470,BERNARDO LUCERO DE CARLI,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,1354,"0,07"
2016,210000025580,ANA CRISTINA BUHLER,VEREADOR,FEMININO,BRANCA,LÊ E ESCREVE,NÃO ELEITO,65,"0,00"
2016,210000006954,LEANDRO FRANKE GONÇALVES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,341,"0,02"
2016,210000009224,LINO LOPES ZINN,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,5230,"0,26"
2016,210000024157,JORGE LUIS DA SILVEIRA PASTORINI,VEREADOR,MASCULINO,BRANCA,LÊ E ESCREVE,SUPLENTE,409,"0,02"
2016,210000016312,VALTER LUIS DA COSTA NAGELSTEIN,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,9300,"0,46"
2016,210000006950,HERMES ROBERTO ARAUJO,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,312,"0,02"
2016,210000023936,ROSMARI CABREIRA DA ROSA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,117,"0,01"
2016,210000023967,JORGE LUIZ CUTY DA SILVA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1949,"0,10"
2016,210000017043,DENECI FERREIRA CARDOSO,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,372,"0,02"
2016,210000022226,FRED MUNIZ DE LIMA SOUZA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,1461,"0,07"
2016,210000006963,NATHALIA BITTENCURT DOS SANTOS,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,954,"0,05"
2016,210000023938,FERNANDA DA CUNHA BARTH,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,938,"0,05"
2016,210000009219,RAQUELI BAUMBACH,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,924,"0,05"
2016,210000022208,ANTONIO CARLOS DAMASCENO LIMA,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,679,"0,03"
2016,210000004081,VERA LÚCIA OLIVEIRA FERREIRA,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,92,"0,00"
2016,210000023966,JOSE FRANCISCO ALVIGGI CIMIRRO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,160,"0,01"
2016,210000021086,ELZA TEREZINHA DALLA LANA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,80,"0,00"
2016,210000030556,LEANDRO LIMA DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,201,"0,01"
2016,210000022240,FABIO LUCIANO DE MELO ABREU,VEREADOR,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,571,"0,03"
2016,210000010487,SAMIR SANCHES SQUEFF,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,1098,"0,05"
2016,210000024696,WILSON CHAVES FILHO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,88,"0,00"
2016,210000024713,CLAUDIO DENILSON BARBOSA DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,72,"0,00"
2016,210000024128,HUMBERTO CIULLA GOULART,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,4995,"0,25"
2016,210000023962,HENDEL SOBROSA MACHADO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,793,"0,04"
2016,210000023959,ALDOIR MACHADO BORGES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1183,"0,06"
2016,210000030581,NOELI CARDOSO DE MATTOS,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,116,"0,01"
2016,210000010468,ANGELO RENATO HAAG DE OLIVEIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,925,"0,05"
2016,210000016335,CIDIA FABIANE CORREA DOS SANTOS,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,1116,"0,06"
2016,210000024684,DALVA DE MOURA VARGAS,VEREADOR,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,97,"0,00"
2016,210000004091,PEDRO DA HORA DIAS,VEREADOR,MASCULINO,INDÍGENA,SUPERIOR COMPLETO,NÃO ELEITO,342,"0,02"
2016,210000016333,CESAR RODRIGUES RIBEIRO,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,305,"0,02"
2016,210000011191,SEBASTIÃO DE ARAUJO MELO,PREFEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,448256,"22,39"
2016,210000031064,MARIA DA GLORIA DA SILVA SANTOS,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,90,"0,00"
2016,210000004094,TICIANA DE OLIVEIRA ALVARES,VEREADOR,FEMININO,PARDA,SUPERIOR COMPLETO,NÃO ELEITO,2436,"0,12"
2016,210000009225,MARIUS SEGUNDO EIFLER QUIROZ,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,407,"0,02"
2016,210000024707,ADRIANA TEREZINHA MACHADO DA SILVEIRA,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,226,"0,01"
2016,210000024670,JOSE ANTONIO PUERTA RODRIGUES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,134,"0,01"
2016,210000016319,PABLO FRAGA MENDES RIBEIRO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,6691,"0,33"
2016,210000024147,ANGELA MARIA LOPES DE FREITAS PINTO,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,166,"0,01"
2016,210000030579,RUDINEI MENEZES,VEREADOR,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,31,"0,00"
2016,210000009223,FELIPE ZORTEA CAMOZZATO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,10488,"0,52"
2016,210000009231,ROSANGELA DA SILVA NECTOUX,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,169,"0,01"
2016,210000023961,JOÃO CARLOS CAVALHEIRO NEDEL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,5346,"0,27"
2016,210000010502,ALDACIR JOSE OLIBONI,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO,3569,"0,18"
2016,210000030570,MARA REGINA ROLIN DE OLIVEIRA,VEREADOR,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,70,"0,00"
2016,210000010480,LEONEL GUTERRES RADDE,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2924,"0,15"
2016,210000030564,CAROLINA LEÃO PROCÓPIO,VEREADOR,FEMININO,PRETA,SUPERIOR INCOMPLETO,NÃO ELEITO,29,"0,00"
2016,210000024697,RITA DE CASSIA FONSECA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,9,"0,00"
2016,210000004084,FÁBIO DULLIUS,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,147,"0,01"
2016,210000024154,CARLOS ALEXANDRE VARGAS DE ANDRADES,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,244,"0,01"
2016,210000023950,DEIVID BERED SALDANHA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,682,"0,03"
2016,210000006970,ROBERTO SCHNEIDER SEITENFUS,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,189,"0,01"
2016,210000006965,PABLO JEREMIAS WEISS GONCALVES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1660,"0,08"
2016,210000024162,ALTIVA MACHADO DE OLIVEIRA,VEREADOR,FEMININO,AMARELA,LÊ E ESCREVE,SUPLENTE,45,"0,00"
