SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA,QT_VOTOS_NOMINAIS,PERC_VOTOS,CLASSIFICACAO,SITUACAO
210000004099,2016,88013,PORTO ALEGRE,13,VEREADOR,RUBEM SANDRO MORAES SCHUTZ,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,259,0.012936552453724355,358,NÃO ELEITO
210000024172,2016,88013,PORTO ALEGRE,13,VEREADOR,CASSIO DE JESUS TROGILDO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,5144,0.25693291823149833,30,NÃO ELEITO
210000030590,2016,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALBERTO SANTOS DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,PARDA,3,0.0001498442369157261,557,NÃO ELEITO
210000024657,2016,88013,PORTO ALEGRE,13,VEREADOR,EVERTON CAETANO RICHROT,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,176,0.008790861899055931,416,NÃO ELEITO
210000030583,2016,88013,PORTO ALEGRE,13,VEREADOR,SEBASTIANA SUELI OLSON,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,26,0.0012986500532696263,546,NÃO ELEITO
210000030558,2016,88013,PORTO ALEGRE,13,VEREADOR,JOAO REUS DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,558,0.027871028066325056,251,NÃO ELEITO
210000023956,2016,88013,PORTO ALEGRE,13,VEREADOR,VINICIUS DAMBRÓZ ESCOBAR,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1276,0.0637337487681555,130,NÃO ELEITO
210000023978,2016,88013,PORTO ALEGRE,13,VEREADOR,ADROALDO RODRIGUES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,1468,0.07332377993076197,118,NÃO ELEITO
210000022231,2016,88013,PORTO ALEGRE,13,VEREADOR,NEI BICA JUNQUEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,333,0.016632710297645598,324,NÃO ELEITO
210000030810,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO DE SOUZA PENTEADO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,158,0.007891796477561575,435,NÃO ELEITO
210000017034,2016,88013,PORTO ALEGRE,13,VEREADOR,ROSANA METRANGOLO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,659,0.032915784042487836,228,NÃO ELEITO
210000010484,2016,88013,PORTO ALEGRE,13,VEREADOR,PEDRO LEONARDO DA LUZ LOSS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1620,0.08091588793449209,111,NÃO ELEITO
210000024135,2016,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO DIMARI RODRIGUES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,725,0.03621235725463381,209,NÃO ELEITO
210000023939,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTÔNIA ELISABETH POETA KROB,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,129,0.006443302187376223,456,NÃO ELEITO
210000023946,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIANA DIVERIO KRUSE,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,739,0.03691163036024053,206,NÃO ELEITO
210000024669,2016,88013,PORTO ALEGRE,13,VEREADOR,GERSON CAPUANO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,207,0.0103392523471851,393,NÃO ELEITO
210000023945,2016,88013,PORTO ALEGRE,13,VEREADOR,GERUZA PEIXOTO PRIEB,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,151,0.007542159924758213,439,NÃO ELEITO
210000022234,2016,88013,PORTO ALEGRE,13,VEREADOR,TAMARA DOS SANTOS ABREU FELIX OLIVEIRA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,70,0.0034963655280336094,506,NÃO ELEITO
210000006949,2016,88013,PORTO ALEGRE,13,VEREADOR,HENRIQUE CEZAR PAZ WITTLER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,143,0.007142575292982945,444,NÃO ELEITO
210000016346,2016,88013,PORTO ALEGRE,13,VEREADOR,MÁRCIO FERREIRA BINS ELY,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,6858,0.3425439255893499,22,NÃO ELEITO
210000024693,2016,88013,PORTO ALEGRE,13,VEREADOR,VILMAR MATOS MOREIRA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,1088,0.05434350992143666,149,NÃO ELEITO
210000030801,2016,88013,PORTO ALEGRE,13,VEREADOR,LARISSA DE MORAES RAMOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,133,0.006643094503263857,451,NÃO ELEITO
210000021046,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE TARCISO DE SOUSA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA,7106,0.35493104917438323,19,NÃO ELEITO
210000021087,2016,88013,PORTO ALEGRE,13,VEREADOR,BERNADETE TEIXEIRA VIDAL,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,336,0.016782554534561324,322,NÃO ELEITO
210000024660,2016,88013,PORTO ALEGRE,13,VEREADOR,GEORGE ANDRE CUNHA MAIA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,589,0.02941941851445422,240,NÃO ELEITO
210000032766,2016,88013,PORTO ALEGRE,13,VEREADOR,EDEGAR CARLOS DUCATTI,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,13,0.0006493250266348131,551,NÃO ELEITO
210000022248,2016,88013,PORTO ALEGRE,13,VEREADOR,MARILENE VITORIA DORNELES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,43,0.002147767395792074,529,NÃO ELEITO
210000023932,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR DA SILVA DINIZ,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA,367,0.018330944982690493,305,NÃO ELEITO
210000022211,2016,88013,PORTO ALEGRE,13,VEREADOR,COPINARE ACOSTA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,878,0.04385441333733584,183,NÃO ELEITO
210000024663,2016,88013,PORTO ALEGRE,13,VEREADOR,TAIS SOLANGE SILVA PEIXOTO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,47,0.002347559711679709,524,NÃO ELEITO
210000030592,2016,88013,PORTO ALEGRE,13,VEREADOR,NATANAEL PERES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,253,0.012636863979892903,360,NÃO ELEITO
210000024139,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO GONÇALVES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,360,0.01798130842988713,310,NÃO ELEITO
210000030573,2016,88013,PORTO ALEGRE,13,VEREADOR,WALMOR FERNANDES MAIA JUNIOR,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,188,0.009390238846718836,406,NÃO ELEITO
210000024136,2016,88013,PORTO ALEGRE,13,VEREADOR,ANDERSON ALBERTO MARTINS OTT,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,1409,0.07037684327141935,121,NÃO ELEITO
210000023984,2016,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA MACHADO INÁCIO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,880,0.043954309495279655,181,NÃO ELEITO
210000016325,2016,88013,PORTO ALEGRE,13,VEREADOR,REGINA MARQUES CRUZ,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,180,0.008990654214943565,410,NÃO ELEITO
210000022251,2016,88013,PORTO ALEGRE,13,VEREADOR,ARMANDO MACÁRIO ABEL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,2182,0.10898670831670479,87,NÃO ELEITO
210000021057,2016,88013,PORTO ALEGRE,13,VEREADOR,LUANA FAGUNDES RODRIGUES,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,48,0.0023975077906516176,523,NÃO ELEITO
210000022204,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE JULIO FARIAS DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,670,0.03346521291117883,223,NÃO ELEITO
210000023955,2016,88013,PORTO ALEGRE,13,VEREADOR,CÉSAR AUGUSTO DAY,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,337,0.016832502613533234,321,NÃO ELEITO
210000004096,2016,88013,PORTO ALEGRE,13,VEREADOR,JUSSARA ROSA CONY,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,3698,0.18470799603811838,50,NÃO ELEITO
210000021052,2016,88013,PORTO ALEGRE,13,VEREADOR,VALDEMAR LOPES BORGES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,379,0.0189303219303534,302,NÃO ELEITO
210000024694,2016,88013,PORTO ALEGRE,13,VEREADOR,VINICIUS GENTIL DOS SANTOS CAURIO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,253,0.012636863979892903,360,NÃO ELEITO
210000024700,2016,88013,PORTO ALEGRE,13,VEREADOR,EVANIR FATIMA FISCHER,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,146,0.007292419529898671,442,NÃO ELEITO
210000024673,2016,88013,PORTO ALEGRE,13,VEREADOR,SIBRAIM RODRIGUES DOS SANTOS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA,494,0.0246743510121229,265,NÃO ELEITO
210000030791,2016,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA BIACCHI DA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,118,0.005893873318685227,461,NÃO ELEITO
210000030807,2016,88013,PORTO ALEGRE,13,VEREADOR,WALMOCIR SILVA REIS,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,153,0.007642056082702031,436,NÃO ELEITO
210000031066,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO RICARDO CARVALHO IBANES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,233,0.011637902400454727,372,NÃO ELEITO
210000010503,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO PEREIRA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,779,0.03890955351911688,198,NÃO ELEITO
210000006957,2016,88013,PORTO ALEGRE,13,VEREADOR,LUDIMILLA ALVES FAGUNDES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,448,0.022376739379415096,277,NÃO ELEITO
210000022213,2016,88013,PORTO ALEGRE,13,VEREADOR,NELSON TERRES NAIBERT,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,947,0.04730083078639754,166,NÃO ELEITO
210000016310,2016,88013,PORTO ALEGRE,13,VEREADOR,PABLO SEBASTIAN ANDRADE DE MELO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,3997,0.1996424716507191,45,NÃO ELEITO
210000016338,2016,88013,PORTO ALEGRE,13,VEREADOR,FELIPE SOUZA GASPAR SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,585,0.02921962619856659,243,NÃO ELEITO
210000016348,2016,88013,PORTO ALEGRE,13,VEREADOR,ROSIMERI ANA CHAVES SCIMCZAK MEDEIROS,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,85,0.00424558671261224,489,NÃO ELEITO
210000030552,2016,88013,PORTO ALEGRE,13,VEREADOR,ANDREIA MARIA TEIXEIRA GREZZANA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,106,0.005294496371022322,469,NÃO ELEITO
210000022212,2016,88013,PORTO ALEGRE,13,VEREADOR,DILVANIA ANGELA TEIXEIRA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,93,0.004645171344387509,481,NÃO ELEITO
210000030794,2016,88013,PORTO ALEGRE,13,VEREADOR,DOUGLAS CHAMBERLAIN SCHENATO,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA,361,0.01803125650885904,309,NÃO ELEITO
210000010470,2016,88013,PORTO ALEGRE,13,VEREADOR,BERNARDO LUCERO DE CARLI,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,1354,0.06762969892796439,125,NÃO ELEITO
210000025580,2016,88013,PORTO ALEGRE,13,VEREADOR,ANA CRISTINA BUHLER,4,FEMININO,2,LÊ E ESCREVE,1,BRANCA,65,0.0032466251331740655,511,NÃO ELEITO
210000006954,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO FRANKE GONÇALVES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,341,0.017032294929420867,319,NÃO ELEITO
210000009224,2016,88013,PORTO ALEGRE,13,VEREADOR,LINO LOPES ZINN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,5230,0.2612284530230825,29,NÃO ELEITO
210000024157,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE LUIS DA SILVEIRA PASTORINI,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA,409,0.020428764299510658,291,NÃO ELEITO
210000016312,2016,88013,PORTO ALEGRE,13,VEREADOR,VALTER LUIS DA COSTA NAGELSTEIN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,9300,0.4645171344387509,13,NÃO ELEITO
210000006950,2016,88013,PORTO ALEGRE,13,VEREADOR,HERMES ROBERTO ARAUJO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,312,0.015583800639235515,331,NÃO ELEITO
210000023936,2016,88013,PORTO ALEGRE,13,VEREADOR,ROSMARI CABREIRA DA ROSA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,117,0.0058439252397133185,463,NÃO ELEITO
210000023967,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE LUIZ CUTY DA SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1949,0.09734880591625006,96,NÃO ELEITO
210000017043,2016,88013,PORTO ALEGRE,13,VEREADOR,DENECI FERREIRA CARDOSO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,372,0.018580685377550036,304,NÃO ELEITO
210000022226,2016,88013,PORTO ALEGRE,13,VEREADOR,FRED MUNIZ DE LIMA SOUZA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,1461,0.07297414337795861,119,NÃO ELEITO
210000006963,2016,88013,PORTO ALEGRE,13,VEREADOR,NATHALIA BITTENCURT DOS SANTOS,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,954,0.047650467339200905,163,NÃO ELEITO
210000023938,2016,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA DA CUNHA BARTH,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,938,0.04685129807565036,170,NÃO ELEITO
210000009219,2016,88013,PORTO ALEGRE,13,VEREADOR,RAQUELI BAUMBACH,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,924,0.04615202497004364,172,NÃO ELEITO
210000022208,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS DAMASCENO LIMA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,679,0.03391474562192601,221,NÃO ELEITO
210000004081,2016,88013,PORTO ALEGRE,13,VEREADOR,VERA LÚCIA OLIVEIRA FERREIRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,92,0.004595223265415601,482,NÃO ELEITO
210000023966,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE FRANCISCO ALVIGGI CIMIRRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,160,0.007991692635505391,432,NÃO ELEITO
210000021086,2016,88013,PORTO ALEGRE,13,VEREADOR,ELZA TEREZINHA DALLA LANA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,80,0.003995846317752696,497,NÃO ELEITO
210000030556,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO LIMA DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,201,0.010039563873353648,395,NÃO ELEITO
210000022240,2016,88013,PORTO ALEGRE,13,VEREADOR,FABIO LUCIANO DE MELO ABREU,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,PARDA,571,0.028520353092959867,247,NÃO ELEITO
210000010487,2016,88013,PORTO ALEGRE,13,VEREADOR,SAMIR SANCHES SQUEFF,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,1098,0.054842990711155754,148,NÃO ELEITO
210000024696,2016,88013,PORTO ALEGRE,13,VEREADOR,WILSON CHAVES FILHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,88,0.0043954309495279655,486,NÃO ELEITO
210000024713,2016,88013,PORTO ALEGRE,13,VEREADOR,CLAUDIO DENILSON BARBOSA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,72,0.0035962616859774267,504,NÃO ELEITO
210000024128,2016,88013,PORTO ALEGRE,13,VEREADOR,HUMBERTO CIULLA GOULART,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,4995,0.24949065446468396,32,NÃO ELEITO
210000023962,2016,88013,PORTO ALEGRE,13,VEREADOR,HENDEL SOBROSA MACHADO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,793,0.0396088266247236,193,NÃO ELEITO
210000023959,2016,88013,PORTO ALEGRE,13,VEREADOR,ALDOIR MACHADO BORGES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1183,0.05908857742376799,139,NÃO ELEITO
210000030581,2016,88013,PORTO ALEGRE,13,VEREADOR,NOELI CARDOSO DE MATTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,116,0.005793977160741409,464,NÃO ELEITO
210000010468,2016,88013,PORTO ALEGRE,13,VEREADOR,ANGELO RENATO HAAG DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,925,0.04620197304901555,171,NÃO ELEITO
210000016335,2016,88013,PORTO ALEGRE,13,VEREADOR,CIDIA FABIANE CORREA DOS SANTOS,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,1116,0.05574205613265011,146,NÃO ELEITO
210000024684,2016,88013,PORTO ALEGRE,13,VEREADOR,DALVA DE MOURA VARGAS,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA,97,0.004844963660275144,478,NÃO ELEITO
210000004091,2016,88013,PORTO ALEGRE,13,VEREADOR,PEDRO DA HORA DIAS,2,MASCULINO,8,SUPERIOR COMPLETO,5,INDÍGENA,342,0.017082243008392776,318,NÃO ELEITO
210000016333,2016,88013,PORTO ALEGRE,13,VEREADOR,CESAR RODRIGUES RIBEIRO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,305,0.015234164086432153,337,NÃO ELEITO
210000011191,2016,88013,PORTO ALEGRE,11,PREFEITO,SEBASTIÃO DE ARAUJO MELO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,448256,22.389526087631907,2,NÃO ELEITO
210000031064,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA DA GLORIA DA SILVA SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,90,0.004495327107471783,485,NÃO ELEITO
210000004094,2016,88013,PORTO ALEGRE,13,VEREADOR,TICIANA DE OLIVEIRA ALVARES,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA,2436,0.1216735203755696,82,NÃO ELEITO
210000009225,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIUS SEGUNDO EIFLER QUIROZ,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,407,0.02032886814156684,293,NÃO ELEITO
210000024707,2016,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA TEREZINHA MACHADO DA SILVEIRA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,226,0.011288265847651366,377,NÃO ELEITO
210000024670,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE ANTONIO PUERTA RODRIGUES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,134,0.006693042582235766,449,NÃO ELEITO
210000016319,2016,88013,PORTO ALEGRE,13,VEREADOR,PABLO FRAGA MENDES RIBEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,6691,0.3342025964010411,24,NÃO ELEITO
210000024147,2016,88013,PORTO ALEGRE,13,VEREADOR,ANGELA MARIA LOPES DE FREITAS PINTO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,166,0.008291381109336844,424,NÃO ELEITO
210000030579,2016,88013,PORTO ALEGRE,13,VEREADOR,RUDINEI MENEZES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,PARDA,31,0.0015483904481291696,539,NÃO ELEITO
210000009223,2016,88013,PORTO ALEGRE,13,VEREADOR,FELIPE ZORTEA CAMOZZATO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,10488,0.5238554522573785,10,NÃO ELEITO
210000009231,2016,88013,PORTO ALEGRE,13,VEREADOR,ROSANGELA DA SILVA NECTOUX,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,169,0.00844122534625257,423,NÃO ELEITO
210000023961,2016,88013,PORTO ALEGRE,13,VEREADOR,JOÃO CARLOS CAVALHEIRO NEDEL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,5346,0.2670224301838239,27,NÃO ELEITO
210000010502,2016,88013,PORTO ALEGRE,13,VEREADOR,ALDACIR JOSE OLIBONI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3569,0.17826469385074215,52,NÃO ELEITO
210000030570,2016,88013,PORTO ALEGRE,13,VEREADOR,MARA REGINA ROLIN DE OLIVEIRA,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,3,PARDA,70,0.0034963655280336094,506,NÃO ELEITO
210000010480,2016,88013,PORTO ALEGRE,13,VEREADOR,LEONEL GUTERRES RADDE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,2924,0.14604818291386104,63,NÃO ELEITO
210000030564,2016,88013,PORTO ALEGRE,13,VEREADOR,CAROLINA LEÃO PROCÓPIO,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA,29,0.0014484942901853524,540,NÃO ELEITO
210000024697,2016,88013,PORTO ALEGRE,13,VEREADOR,RITA DE CASSIA FONSECA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,9,0.00044953271074717833,552,NÃO ELEITO
210000004084,2016,88013,PORTO ALEGRE,13,VEREADOR,FÁBIO DULLIUS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,147,0.007342367608870579,441,NÃO ELEITO
210000024154,2016,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALEXANDRE VARGAS DE ANDRADES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA,244,0.012187331269145722,365,NÃO ELEITO
210000023950,2016,88013,PORTO ALEGRE,13,VEREADOR,DEIVID BERED SALDANHA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,682,0.03406458985884173,220,NÃO ELEITO
210000006970,2016,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO SCHNEIDER SEITENFUS,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,189,0.009440186925690744,403,NÃO ELEITO
210000006965,2016,88013,PORTO ALEGRE,13,VEREADOR,PABLO JEREMIAS WEISS GONCALVES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1660,0.08291381109336844,108,NÃO ELEITO
210000024162,2016,88013,PORTO ALEGRE,13,VEREADOR,ALTIVA MACHADO DE OLIVEIRA,4,FEMININO,2,LÊ E ESCREVE,4,AMARELA,45,0.0022476635537358913,526,NÃO ELEITO
210000021065,2016,88013,PORTO ALEGRE,13,VEREADOR,VALQUIRIA RODRIGUES FRANÇOIS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,94,0.004695119423359418,479,NÃO ELEITO
210000023957,2016,88013,PORTO ALEGRE,13,VEREADOR,ADELAR ROGERIO DE LIMA MARQUES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,788,0.03935908622986406,196,NÃO ELEITO
210000022253,2016,88013,PORTO ALEGRE,13,VEREADOR,GILNEI ANGELO GROLLI,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,990,0.049448598182189614,156,NÃO ELEITO
210000033217,2016,88013,PORTO ALEGRE,13,VEREADOR,LUCIO RENATO DE FRAGA BRUSCH,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,419,0.020928245089229747,288,NÃO ELEITO
210000009230,2016,88013,PORTO ALEGRE,13,VEREADOR,ROMEU GRASS DE MEDEIROS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,444,0.022176947063527463,279,NÃO ELEITO
210000023934,2016,88013,PORTO ALEGRE,13,VEREADOR,ANGÉLICA CAETANO DA SILVA CARDOSO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,415,0.02072845277334211,290,NÃO ELEITO
210000022232,2016,88013,PORTO ALEGRE,13,VEREADOR,MICHELLE FLORES DIESEL,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,247,0.01233717550606145,364,NÃO ELEITO
210000021059,2016,88013,PORTO ALEGRE,13,VEREADOR,GRAZIELLE DA SILVA COSTA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,98,0.0048949117392470525,477,NÃO ELEITO
210000021082,2016,88013,PORTO ALEGRE,13,VEREADOR,ANA KAREN GONZALEZ SAFONS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,189,0.009440186925690744,403,NÃO ELEITO
210000016334,2016,88013,PORTO ALEGRE,13,VEREADOR,CHRISTOPHER BELCHIOR GOULART,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1383,0.06907819321814973,123,NÃO ELEITO
210000024149,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO MARCELO PACHECO DE SOUZA,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA,1482,0.07402305303636869,117,NÃO ELEITO
210000016311,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO MARQUES DOS REIS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,2576,0.12866625143163682,73,NÃO ELEITO
210000025579,2016,88013,PORTO ALEGRE,13,VEREADOR,JUAN CÉSAR BUHLER SAVEDRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,758,0.0378606438607068,203,NÃO ELEITO
210000006971,2016,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ROBERTO DE SOUZA ROBAINA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,8354,0.41726625173132526,14,NÃO ELEITO
210000006968,2016,88013,PORTO ALEGRE,13,VEREADOR,RENATO MORELI GUIMARAES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1280,0.06393354108404313,129,NÃO ELEITO
